tanggal,kode_prov,nama_prov,kode_kab,nama_kab,closecontact,closecontact_dikarantina,closecontact_discarded,suspect,suspect_diisolasi,suspect_discarded,probable,probable_diisolasi,probable_discarded,probable_meninggal,confirmation,confirmation_selesai,confirmation_meninggal,pertumbuhan_closecontact,pertumbuhan_closecontact_discarded,pertumbuhan_closecontact_dikarantina,pertumbuhan_suspect,pertumbuhan_suspect_discarded,pertumbuhan_suspect_diisolasi,pertumbuhan_probable,pertumbuhan_probable_discarded,pertumbuhan_probable_diisolasi,pertumbuhan_probable_meninggal,pertumbuhan_confirmation,pertumbuhan_confirmation_selesai,pertumbuhan_confirmation_meninggal,
2020-08-06,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,125,125,0,1110,1093,0,4,0,0,4,38,18,0,0,0,0,1041,1041,0,0,0,0,0,0,0,0,
2020-08-06,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,200,200,0,1357,1293,0,73,0,0,73,52,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-06,32,Provinsi Jawa Barat,3213,KAB. SUBANG,436,436,0,5815,5787,0,14,14,0,0,87,51,2,31,31,0,0,0,0,14,14,0,0,1,0,0,
2020-08-06,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,493,493,0,719,686,0,1,0,0,1,60,33,1,0,0,0,0,0,0,0,0,0,0,2,0,0,
2020-08-06,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,1332,1332,0,6143,6081,0,57,0,0,57,108,42,1,13,13,0,6,6,0,0,0,0,0,0,0,0,
2020-08-06,32,Provinsi Jawa Barat,3216,KAB. BEKASI,2018,2018,0,5731,5482,0,32,0,0,32,444,230,29,26,26,0,3949,3947,0,0,0,0,0,2,0,0,
2020-08-06,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,462,462,0,825,773,0,7,0,0,7,105,76,3,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-06,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,537,537,0,583,573,0,0,0,0,0,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-06,32,Provinsi Jawa Barat,3271,KOTA BOGOR,824,824,0,2376,2231,0,1,0,0,1,295,198,18,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-06,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,1445,1445,0,331,329,0,2,0,0,2,64,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-06,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,3537,3537,0,6823,6669,0,0,0,0,0,618,388,44,0,0,0,6669,6669,0,0,0,0,0,5,0,0,
2020-08-06,32,Provinsi Jawa Barat,3274,KOTA CIREBON,188,188,0,373,367,0,0,0,0,0,48,28,2,0,0,0,0,0,0,0,0,0,0,3,0,0,
2020-08-06,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,0,0,1798,1600,0,7,0,0,7,854,518,33,0,0,0,1604,1600,0,7,0,0,7,13,0,0,
2020-08-06,32,Provinsi Jawa Barat,3276,KOTA DEPOK,2745,2745,0,5800,5682,0,32,0,25,7,1278,905,41,0,0,0,30,30,0,32,0,25,7,15,0,1,
2020-08-06,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,3608,3608,0,545,526,0,0,0,0,0,170,136,2,0,0,0,0,0,0,0,0,0,0,6,0,0,
2020-08-06,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,685,685,0,1372,1364,0,51,46,0,5,27,22,2,0,0,0,1365,1364,0,0,0,0,0,0,0,0,
2020-08-06,32,Provinsi Jawa Barat,3279,KOTA BANJAR,187,187,0,603,583,0,0,0,0,0,12,9,1,0,0,0,472,472,0,0,0,0,0,0,0,0,
2020-08-07,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,1641,1035,6,0,0,0,0,0,0,0,0,0,0,0,63,0,
2020-08-07,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,486,0,0,163,0,0,163,450,245,10,0,0,0,0,0,0,0,0,0,0,13,0,0,
2020-08-07,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,332,332,0,4749,4717,0,25,0,0,25,104,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-07,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,25,25,0,1109,1020,0,0,0,0,0,44,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-07,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,274,274,0,2315,2198,0,26,0,0,26,297,117,6,0,0,0,12,12,0,0,0,0,0,21,0,0,
2020-08-07,32,Provinsi Jawa Barat,3205,KAB. GARUT,2250,2250,0,2876,2870,0,0,0,0,0,37,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-07,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,49,49,0,1568,1563,0,0,0,0,0,42,7,2,0,0,0,0,0,0,0,0,0,0,3,0,1,
2020-08-07,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,1292,1292,0,2095,2075,0,3,3,0,0,15,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-07,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,467,467,0,1991,1963,0,1,0,0,1,64,25,2,0,0,0,0,0,0,0,0,0,0,2,0,0,
2020-08-07,32,Provinsi Jawa Barat,3209,KAB. CIREBON,255,255,0,352,297,0,1,0,0,1,43,15,4,0,0,0,1,0,0,0,0,0,0,0,0,1,
2020-08-07,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,160,160,0,677,660,0,7,0,0,7,15,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-07,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,125,125,0,1110,1093,0,4,0,0,4,43,18,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
2020-08-07,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,205,205,0,1361,1297,0,73,0,0,73,52,32,4,5,5,0,4,4,0,0,0,0,0,0,0,0,
2020-08-07,32,Provinsi Jawa Barat,3213,KAB. SUBANG,436,436,0,5815,5787,0,14,14,0,0,88,51,2,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-07,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,493,493,0,719,686,0,1,0,0,1,66,33,1,0,0,0,0,0,0,0,0,0,0,6,0,0,
2020-08-07,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,1332,1332,0,6144,6082,0,57,0,0,57,108,42,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2020-08-07,32,Provinsi Jawa Barat,3216,KAB. BEKASI,2021,2021,0,5742,5490,0,32,0,0,32,467,230,29,3,3,0,11,8,0,0,0,0,0,23,0,0,
2020-08-07,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,462,462,0,825,773,0,7,0,0,7,112,76,3,0,0,0,0,0,0,0,0,0,0,7,0,0,
2020-08-07,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,537,537,0,583,573,0,0,0,0,0,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-07,32,Provinsi Jawa Barat,3271,KOTA BOGOR,824,824,0,2376,2231,0,1,0,0,1,299,198,20,0,0,0,0,0,0,0,0,0,0,4,0,2,
2020-08-07,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,1445,1445,0,331,329,0,2,0,0,2,65,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-07,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,3537,3537,0,6823,6669,0,0,0,0,0,646,388,44,0,0,0,0,0,0,0,0,0,0,28,0,0,
2020-08-07,32,Provinsi Jawa Barat,3274,KOTA CIREBON,188,188,0,375,369,0,0,0,0,0,50,28,2,0,0,0,2,2,0,0,0,0,0,2,0,0,
2020-08-07,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,0,0,1798,1600,0,7,0,0,7,869,518,33,0,0,0,0,0,0,0,0,0,0,15,0,0,
2020-08-07,32,Provinsi Jawa Barat,3276,KOTA DEPOK,2745,2745,0,5800,5682,0,32,0,25,7,1295,905,41,0,0,0,0,0,0,0,0,0,0,17,0,0,
2020-08-07,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,3608,3608,0,545,526,0,0,0,0,0,172,136,2,0,0,0,0,0,0,0,0,0,0,2,0,0,
2020-08-07,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,685,685,0,1372,1364,0,51,46,0,5,27,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-07,32,Provinsi Jawa Barat,3279,KOTA BANJAR,187,187,0,603,583,0,0,0,0,0,13,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-08,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,1642,1072,6,0,0,0,0,0,0,0,0,0,0,1,37,0,
2020-08-08,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,486,0,0,163,0,0,163,456,245,11,0,0,0,0,0,0,0,0,0,0,6,0,1,
2020-08-08,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,332,332,0,4749,4717,0,25,0,0,25,104,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-08,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,25,25,0,1109,1020,0,0,0,0,0,45,22,2,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-08,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,274,274,0,2315,2198,0,26,0,0,26,318,117,6,0,0,0,0,0,0,0,0,0,0,21,0,0,
2020-08-08,32,Provinsi Jawa Barat,3205,KAB. GARUT,2250,2250,0,2876,2870,0,0,0,0,0,45,20,3,0,0,0,0,0,0,0,0,0,0,8,0,0,
2020-08-08,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,49,49,0,1568,1563,0,0,0,0,0,42,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-08,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,1292,1292,0,2095,2075,0,3,3,0,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-08,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,467,467,0,1991,1963,0,1,0,0,1,65,25,2,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-08,32,Provinsi Jawa Barat,3209,KAB. CIREBON,255,255,0,352,297,0,1,0,0,1,74,15,4,0,0,0,0,0,0,0,0,0,0,31,0,0,
2020-08-08,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,160,160,0,677,660,0,7,0,0,7,34,6,1,0,0,0,0,0,0,0,0,0,0,19,0,0,
2020-08-08,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,125,125,0,1110,1093,0,4,0,0,4,46,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
2020-08-08,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,210,210,0,1364,1300,0,74,0,0,74,52,32,4,5,5,0,3,3,0,1,0,0,1,0,0,0,
2020-08-08,32,Provinsi Jawa Barat,3213,KAB. SUBANG,436,436,0,5815,5787,0,14,14,0,0,89,51,2,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-08,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,500,500,0,725,692,0,2,0,0,2,67,33,1,7,7,0,6,6,0,1,0,0,1,1,0,0,
2020-08-08,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,1339,1339,0,6153,6091,0,57,0,0,57,119,42,1,7,7,0,9,9,0,0,0,0,0,11,0,0,
2020-08-08,32,Provinsi Jawa Barat,3216,KAB. BEKASI,2036,2036,0,5755,5502,0,32,0,0,32,485,230,29,15,15,0,13,12,0,0,0,0,0,18,0,0,
2020-08-08,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,462,462,0,825,773,0,7,0,0,7,113,76,3,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-08,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,537,537,0,583,573,0,0,0,0,0,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-08,32,Provinsi Jawa Barat,3271,KOTA BOGOR,824,824,0,2376,2231,0,1,0,0,1,309,198,20,0,0,0,0,0,0,0,0,0,0,10,0,0,
2020-08-08,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,1477,1477,0,331,329,0,2,0,0,2,67,46,0,32,32,0,0,0,0,0,0,0,0,2,0,0,
2020-08-08,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,3547,3547,0,6848,6694,0,171,150,0,21,676,388,45,10,10,0,25,25,0,171,150,0,21,30,0,1,
2020-08-08,32,Provinsi Jawa Barat,3274,KOTA CIREBON,195,195,0,376,370,0,0,0,0,0,50,28,2,7,7,0,1,1,0,0,0,0,0,0,0,0,
2020-08-08,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,0,0,1814,1613,0,7,0,0,7,902,518,34,0,0,0,16,13,0,0,0,0,0,33,0,1,
2020-08-08,32,Provinsi Jawa Barat,3276,KOTA DEPOK,2745,2745,0,5800,5682,0,32,0,25,7,1323,905,41,0,0,0,0,0,0,0,0,0,0,28,0,0,
2020-08-08,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,3608,3608,0,545,526,0,0,0,0,0,186,136,2,0,0,0,0,0,0,0,0,0,0,14,0,0,
2020-08-08,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,685,685,0,1372,1364,0,51,46,0,5,27,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-08,32,Provinsi Jawa Barat,3279,KOTA BANJAR,187,187,0,603,583,0,0,0,0,0,13,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-09,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,1645,1137,6,0,0,0,0,0,0,0,0,0,0,3,65,0,
2020-08-09,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,4276,3790,0,167,0,0,167,464,245,11,0,0,0,3790,3790,0,4,0,0,4,8,0,0,
2020-08-09,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,332,332,0,4749,4717,0,25,0,0,25,112,62,1,0,0,0,0,0,0,0,0,0,0,8,0,1,
2020-08-09,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,25,25,0,1109,1020,0,0,0,0,0,45,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-09,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,274,274,0,2317,2200,0,26,0,0,26,341,117,6,0,0,0,2,2,0,0,0,0,0,23,0,0,
2020-08-09,32,Provinsi Jawa Barat,3205,KAB. GARUT,2250,2250,0,2876,2870,0,0,0,0,0,51,20,3,0,0,0,0,0,0,0,0,0,0,6,0,0,
2020-08-09,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,49,49,0,1568,1563,0,0,0,0,0,42,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-09,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,1292,1292,0,2095,2075,0,3,3,0,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-09,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,467,467,0,1991,1963,0,1,0,0,1,69,25,2,0,0,0,0,0,0,0,0,0,0,4,0,0,
2020-08-09,32,Provinsi Jawa Barat,3209,KAB. CIREBON,255,255,0,355,300,0,1,0,0,1,75,15,4,0,0,0,3,3,0,0,0,0,0,1,0,0,
2020-08-09,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,160,160,0,677,660,0,7,0,0,7,34,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-09,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,125,125,0,1110,1093,0,4,0,0,4,47,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-09,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,210,210,0,1364,1300,0,74,0,0,74,52,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-09,32,Provinsi Jawa Barat,3213,KAB. SUBANG,446,446,0,5815,5787,0,15,15,0,0,90,51,2,10,10,0,0,0,0,1,1,0,0,1,0,0,
2020-08-09,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,500,500,0,726,693,0,2,0,0,2,68,33,1,0,0,0,1,1,0,0,0,0,0,1,0,0,
2020-08-09,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,1344,1344,0,6153,6091,0,57,0,0,57,123,42,1,5,5,0,0,0,0,0,0,0,0,4,0,0,
2020-08-09,32,Provinsi Jawa Barat,3216,KAB. BEKASI,2036,2036,0,5773,5520,0,33,1,0,32,488,230,29,0,0,0,18,18,0,1,1,0,0,3,0,0,
2020-08-09,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,462,462,0,825,773,0,7,0,0,7,115,76,3,0,0,0,0,0,0,0,0,0,0,2,0,0,
2020-08-09,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,537,537,0,583,573,0,0,0,0,0,24,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-09,32,Provinsi Jawa Barat,3271,KOTA BOGOR,845,845,0,2376,2231,0,46,0,0,46,337,198,21,21,21,0,0,0,0,45,0,0,45,28,0,1,
2020-08-09,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,1477,1477,0,331,329,0,2,0,0,2,79,46,0,0,0,0,0,0,0,0,0,0,0,12,0,0,
2020-08-09,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,3547,3547,0,6848,6694,0,171,150,0,21,720,388,45,0,0,0,0,0,0,0,0,0,0,44,0,0,
2020-08-09,32,Provinsi Jawa Barat,3274,KOTA CIREBON,195,195,0,377,371,0,0,0,0,0,50,28,2,0,0,0,1,1,0,0,0,0,0,0,0,0,
2020-08-09,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,0,0,1814,1613,0,7,0,0,7,920,518,35,0,0,0,0,0,0,0,0,0,0,18,0,1,
2020-08-09,32,Provinsi Jawa Barat,3276,KOTA DEPOK,2745,2745,0,5800,5682,0,32,0,25,7,1331,905,42,0,0,0,0,0,0,0,0,0,0,8,0,1,
2020-08-09,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,3608,3608,0,545,526,0,0,0,0,0,189,136,2,0,0,0,0,0,0,0,0,0,0,3,0,0,
2020-08-09,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,685,685,0,1372,1364,0,51,46,0,5,27,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-09,32,Provinsi Jawa Barat,3279,KOTA BANJAR,187,187,0,603,583,0,0,0,0,0,13,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,1646,1164,6,0,0,0,0,0,0,0,0,0,0,1,27,0,
2020-08-10,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,4281,3790,0,167,0,0,167,469,245,11,0,0,0,5,0,0,0,0,0,0,5,0,0,
2020-08-10,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,332,332,0,4750,4718,0,25,0,0,25,112,62,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,31,31,0,1146,1055,0,1,1,0,0,45,22,2,6,6,0,37,35,0,1,1,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,274,274,0,2317,2200,0,26,0,0,26,341,117,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3205,KAB. GARUT,2250,2250,0,2883,2877,0,0,0,0,0,53,20,3,0,0,0,7,7,0,0,0,0,0,2,0,0,
2020-08-10,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,49,49,0,1568,1563,0,0,0,0,0,42,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,1292,1292,0,2095,2075,0,3,3,0,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,467,467,0,1991,1963,0,1,0,0,1,69,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3209,KAB. CIREBON,255,255,0,355,300,0,1,0,0,1,75,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,160,160,0,677,660,0,7,0,0,7,35,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-10,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,434,434,0,1110,1093,0,4,0,0,4,47,18,0,309,309,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,220,220,0,1379,1315,0,74,0,0,74,52,32,4,10,10,0,15,15,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3213,KAB. SUBANG,455,455,0,5819,5787,0,15,15,0,0,90,51,2,9,9,0,4,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,500,500,0,730,694,0,2,0,0,2,68,33,1,0,0,0,4,1,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,1371,1371,0,6160,6098,0,57,0,0,57,124,42,1,27,27,0,7,7,0,0,0,0,0,1,0,0,
2020-08-10,32,Provinsi Jawa Barat,3216,KAB. BEKASI,2042,2042,0,5785,5532,0,34,2,0,32,493,230,29,6,6,0,12,12,0,1,1,0,0,5,0,0,
2020-08-10,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,462,462,0,826,773,0,7,0,0,7,116,76,3,0,0,0,1,0,0,0,0,0,0,1,0,0,
2020-08-10,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,537,537,0,583,573,0,0,0,0,0,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3271,KOTA BOGOR,845,845,0,2376,2231,0,46,0,0,46,345,198,21,0,0,0,0,0,0,0,0,0,0,8,0,0,
2020-08-10,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,1479,1479,0,331,329,0,2,0,0,2,79,46,0,2,2,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,3549,3549,0,6972,6817,0,171,150,0,21,721,388,45,2,2,0,124,123,0,0,0,0,0,1,0,0,
2020-08-10,32,Provinsi Jawa Barat,3274,KOTA CIREBON,195,195,0,377,371,0,0,0,0,0,50,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,0,0,6904,6698,0,7,0,0,7,926,518,35,0,0,0,5090,5085,0,0,0,0,0,6,0,0,
2020-08-10,32,Provinsi Jawa Barat,3276,KOTA DEPOK,2788,2788,0,5805,5685,0,32,0,25,7,1333,905,42,43,43,0,5,3,0,0,0,0,0,2,0,0,
2020-08-10,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,3608,3608,0,545,526,0,0,0,0,0,189,136,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,685,685,0,1373,1364,0,51,46,0,5,27,22,2,0,0,0,1,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3279,KOTA BANJAR,187,187,0,607,586,0,0,0,0,0,13,9,1,0,0,0,4,3,0,0,0,0,0,0,0,0,
2020-08-11,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,1647,1203,6,0,0,0,0,0,0,0,0,0,0,1,39,0,
2020-08-11,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,4282,3790,0,167,0,0,167,470,245,11,0,0,0,1,0,0,0,0,0,0,1,0,0,
2020-08-11,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,332,332,0,4750,4718,0,25,0,0,25,112,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-11,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,31,31,0,1146,1055,0,1,1,0,0,45,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-11,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,517,517,0,2317,2200,0,26,0,0,26,354,117,6,243,243,0,0,0,0,0,0,0,0,13,0,0,
2020-08-11,32,Provinsi Jawa Barat,3205,KAB. GARUT,2250,2250,0,2887,2880,0,0,0,0,0,53,20,3,0,0,0,4,3,0,0,0,0,0,0,0,0,
2020-08-11,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,49,49,0,1568,1563,0,0,0,0,0,42,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-11,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,1292,1292,0,2095,2075,0,3,3,0,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-11,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,467,467,0,1993,1965,0,1,0,0,1,69,25,2,0,0,0,2,2,0,0,0,0,0,0,0,0,
2020-08-11,32,Provinsi Jawa Barat,3209,KAB. CIREBON,255,255,0,358,300,0,1,0,0,1,75,15,4,0,0,0,3,0,0,0,0,0,0,0,0,0,
2020-08-11,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,163,163,0,678,660,0,8,0,0,8,35,6,1,3,3,0,1,0,0,1,0,0,1,0,0,0,
2020-08-11,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,451,451,0,1114,1097,0,4,0,0,4,47,18,1,17,17,0,4,4,0,0,0,0,0,0,0,1,
2020-08-11,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,226,226,0,1379,1315,0,75,0,0,75,52,32,4,6,6,0,0,0,0,1,0,0,1,0,0,0,
2020-08-11,32,Provinsi Jawa Barat,3213,KAB. SUBANG,455,455,0,5821,5789,0,15,15,0,0,96,51,2,0,0,0,2,2,0,0,0,0,0,6,0,0,
2020-08-11,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,500,500,0,730,694,0,2,0,0,2,69,33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-11,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,1372,1372,0,6161,6099,0,57,0,0,57,130,42,1,1,1,0,1,1,0,0,0,0,0,6,0,0,
2020-08-11,32,Provinsi Jawa Barat,3216,KAB. BEKASI,2110,2110,0,5814,5558,0,34,2,0,32,514,230,30,68,68,0,29,26,0,0,0,0,0,21,0,1,
2020-08-11,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,462,462,0,826,773,0,7,0,0,7,118,76,3,0,0,0,0,0,0,0,0,0,0,2,0,0,
2020-08-11,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,537,537,0,583,573,0,0,0,0,0,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-11,32,Provinsi Jawa Barat,3271,KOTA BOGOR,863,863,0,2378,2233,0,46,0,0,46,345,198,21,18,18,0,2,2,0,0,0,0,0,0,0,0,
